설치장소명	설치장소상세	설치시도명	설치시군구명	설치시설구분	서비스제공사명	와이파이SSID	설치년월	소재지도로명주소	소재지지번주소	관리기관명	관리기관전화번호	위도	경도	데이터기준일자
송라초교_신명아파트	버스승강장(23909)	경기도	남양주시	교통시설	KT	namyangju_wifi_120	Mar-15	경기도 남양주시 경춘로 1241	경기도 남양주시 평내동 441-56	경기도 남양주시청	031-590-8151	37.655868	127.301284	2016-06-01
송라초교_신명아파트	버스승강장(23910)	경기도	남양주시	교통시설	KT	namyangju_wifi_121	Mar-15	경기도 남양주시 경춘로 1252	경기도 남양주시 평내동 246-14	경기도 남양주시청	031-590-8151	37.656129	127.300965	2016-06-01
마석역	버스승강장(23631)	경기도	남양주시	교통시설	KT	namyangju_wifi_122	Mar-15	경기도 남양주시 금곡로 75	경기도 남양주시 금곡동 428-21	경기도 남양주시청	031-590-8151	37.652031	127.311316	2016-06-01
마석역	버스승강장(23632)	경기도	남양주시	교통시설	KT	namyangju_wifi_123	Mar-15	경기도 남양주시 금곡로 72	경기도 남양주시 금곡동 153-5	경기도 남양주시청	031-590-8151	37.651934	127.312096	2016-06-01
마석육교_원병원	버스승강장(23608)	경기도	남양주시	교통시설	KT	namyangju_wifi_124	Mar-15	경기도 남양주시 경춘로 933	경기도 남양주시 금곡동 434-6	경기도 남양주시청	031-590-8151	37.651178	127.30456	2016-06-01
마석육교_원병원	버스승강장(23609)	경기도	남양주시	교통시설	KT	namyangju_wifi_125	Mar-15	경기도 남양주시 사릉로 17	경기도 남양주시 금곡동 404-209	경기도 남양주시청	031-590-8151	37.651108	127.303914	2016-06-01
호평상업지구_이마트	버스승강장(49182)	경기도	남양주시	교통시설	KT	namyangju_wifi_126	Mar-15	경기도 남양주시 경춘로 433	경기도 남양주시 도농동 91-4	경기도 남양주시청	031-590-8151	37.655074	127.243845	2016-06-01
호평상업지구_이마트	버스승강장(23475)	경기도	남양주시	교통시설	KT	namyangju_wifi_127	Mar-15	경기도 남양주시 경춘로 484	경기도 남양주시 도농동 112-2	경기도 남양주시청	031-590-8151	37.655428	127.243437	2016-06-01
평내호평역	버스승강장(23476)	경기도	남양주시	교통시설	KT	namyangju_wifi_128	Mar-15	경기도 남양주시 경춘로 434	경기도 남양주시 지금동 192-4	경기도 남양주시청	031-590-8151	37.653424	127.243565	2016-06-01
평내호평역	버스승강장(23479)	경기도	남양주시	교통시설	KT	namyangju_wifi_129	Mar-15	경기도 남양주시 경춘로 522	경기도 남양주시 지금동 138-3	경기도 남양주시청	031-590-8151	37.653237	127.243913	2016-06-01
지금동주민센터_양정초교	버스승강장(23930)	경기도	남양주시	교통시설	KT	namyangju_wifi_130	Mar-15	경기도 남양주시 순화궁로 167	경기도 남양주시 별내동 177-37	경기도 남양주시청	031-590-8151	37.610352	127.166339	2016-06-01
별내역	버스승강장(49448)	경기도	남양주시	교통시설	KT	namyangju_wifi_131	Mar-15	경기도 남양주시 순화궁로 167	경기도 남양주시 별내동 177-37	경기도 남양주시청	031-590-8151	37.642806	127.127137	2016-06-01
광주광역시 북구청	1층	광주광역시	북구	관공서	KT	Public wifi free	13-Jan	광주광역시 북구 우치로 77(용봉동)	광주광역시 북구 용봉동 239-2	광주광역시 북구청	062-410-8861	35.1742888	126.9121086	2016-07-31
하이면사무소	1층	경상남도	고성군	관공서	KT	SMART-GOSEONG		경상남도 고성군 하이면 공룡로 1	경상남도 고성군 하이면 덕호리 541-4	KT	055-672-0000	34.9287416	128.1231269	2016-04-25
상리면사무소	1층	경상남도	고성군	관공서	KT	SMART-GOSEONG		경상남도 고성군 상리면 척번정1길 105	경상남도 고성군 상리면 척번정리 388-7	KT	055-672-0000	34.9998003	128.186401	2016-04-25
대가면사무소	1층	경상남도	고성군	관공서	KT	SMART-GOSEONG		경상남도 고성군 대가면 대가로 471	경상남도 고성군 대가면 유흥리 736-9	KT	055-672-0000	35.0176708	128.2985264	2016-04-25
영현면사무소	1층	경상남도	고성군	관공서	KT	SMART-GOSEONG		경상남도 고성군 영현면 대가로 1681	경상남도 고성군 영현면 침점리 354-1	KT	055-672-0000	35.0542166	128.2055207	2016-04-25
영오면사무소	1층	경상남도	고성군	관공서	KT	SMART-GOSEONG		경상남도 고성군 영오면 영산1길 7	경상남도 고성군 영오면 영산리 215-2	KT	055-672-0000	35.1078305	128.2376171	2016-04-25
개천면사무소	1층	경상남도	고성군	관공서	KT	SMART-GOSEONG		경상남도 고성군 개천면 옥천로 1278	경상남도 고성군 개천면 명성리 626-1	KT	055-672-0000	35.0990252	128.2588228	2016-04-25
구만면사무소	1층	경상남도	고성군	관공서	KT	SMART-GOSEONG		경상남도 고성군 구만면 영회로 1765	경상남도 고성군 구만면 효락리 829	KT	055-672-0000	35.0881643	128.3349535	2016-04-25
회화면사무소	1층	경상남도	고성군	관공서	KT	SMART-GOSEONG		경상남도 고성군 회화면 배둔로 80	경상남도 고성군 회화면 배둔리 344-7	KT	055-672-0000	35.0604211	128.3730751	2016-04-25
마암면사무소	1층	경상남도	고성군	관공서	KT	SMART-GOSEONG		경상남도 고성군 마암면 옥천로 247	경상남도 고성군 마암면 도전리 670-8	KT	055-672-0000	35.0553313	128.3365601	2016-04-25
동해면사무소	1층	경상남도	고성군	관공서	KT	SMART-GOSEONG		경상남도 고성군 동해면 장기3길 100	경상남도 고성군 동해면 장기리 346-2	KT	055-672-0000	35.0414645	128.4210263	2016-04-25
거류면사무소	1층	경상남도	고성군	관공서	KT	SMART-GOSEONG		경상남도 고성군 거류면 당동3길 5	경상남도 고성군 거류면 당동리 75-6	KT	055-672-0000	34.9918257	128.4042424	2016-04-25
금동사무소	금동사무소	전라북도	남원시	관공서	KT	NESPOT		전라북도 남원시 가방뜰길 8	전라북도 남원시 금동 290-2	전라북도 남원시청	063-620-6220	35.402421	127.375462	2016-09-02
계룡농업기술센터	계룡농업기술센터	충청남도	계룡시	관공서	KT	Public WiFi Free	Nov-15	충청남도 계룡시 두마면 사계로 177	충청남도 계룡시 두마면 왕대리 251-21	계룡시청	042-840-3413	36.262191	127.276284	2015-11-26
계룡도서관	계룡도서관	충청남도	계룡시	지역문화시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 엄사면 새터산길 27	충청남도 계룡시 금암동 7-1	계룡시청	042-840-3601	36.2769067	127.2497969	2015-11-26
계룡문화예술의전당 시민휴게실	계룡문화예술의전당 시민휴게실	충청남도	계룡시	지역문화시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 엄사면 계백로 2967	충청남도 계룡시 엄사면 유동리 292	계룡시청	042-840-3712	36.2722009	127.233053	2015-11-26
계룡보건소	계룡보건소	충청남도	계룡시	서민·복지시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 장안로54	충청남도 계룡시 금암동 10-5	계룡시청	042-840-3513	36.27312448	127.2501852	2015-11-26
씨튼장애인직업재활센터	사무실	광주광역시	북구	서민·복지시설	KT	Public wifi free		광주광역시 북구 앰코로 123(오룡동)	광주광역시 북구 오룡동 1-1	광주광역시 북구청	062-410-6345	35.2319321	126.8497768	2016-07-31
애육원	사무실	광주광역시	북구	서민·복지시설	KT	Public wifi free		광주광역시 북구 북문대로242번길 40(동림동)	광주광역시 북구 동림동 81-1	광주광역시 북구청	062-410-6410	35.1909366	126.8664802	2016-07-31
중앙동 주민센터	동주민센터내	광주광역시	북구	관공서	KT	Public wifi free		광주광역시 북구 금재로 30(유동)	광주광역시 북구 유동 14-6	광주광역시 북구청	062-410-8861	35.1573211	126.9065777	2016-07-31
임동 주민센터	동주민센터내	광주광역시	북구	관공서	KT	Public wifi free		광주광역시 북구 서림로 53(임동)	광주광역시 북구 임동 129-2	광주광역시 북구청	062-410-8861	35.1658739	126.8942478	2016-07-31
일곡동 주민센터	동주민센터내	광주광역시	북구	관공서	KT	Public wifi free		광주광역시 북구 설죽로 525(일곡동)	광주광역시 북구 일곡동 849-5	광주광역시 북구청	062-410-8861	35.2060301	126.8972795	2016-07-31
운암3동 주민센터	동주민센터내	광주광역시	북구	관공서	KT	Public wifi free		광주광역시 북구 서강로 129(운암동)	광주광역시 북구 운암동 1054-10	광주광역시 북구청	062-410-8861	35.1827571	126.8743149	2016-07-31
동림동 주민센터	동주민센터내	광주광역시	북구	관공서	KT	Public wifi free		광주광역시 북구 북문대로 236(동림동)	광주광역시 북구 동림동 1156-3	광주광역시 북구청	062-410-8861	35.1870285	126.8666052	2016-07-31
계룡보건소	계룡보건소	충청남도	계룡시	서민·복지시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 장안로 54	충청남도 계룡시 금암동 10-5	계룡시청	042-840-3513	36.2731759	127.2501633	2015-11-26
문흥1동 주민센터	동주민센터내	광주광역시	북구	관공서	KT	Public wifi free		광주광역시 북구 대천로 140-3(문흥동)	광주광역시 북구 문흥동 996-6	광주광역시 북구청	062-410-8861	35.1867665	126.9216296	2016-07-31
두암3동 주민센터	동주민센터내	광주광역시	북구	관공서	KT	Public wifi free		광주광역시 북구 삼정로3번길 25(두암동)	광주광역시 북구 두암동 249	광주광역시 북구청	062-410-8861	35.1630181	126.9347535	2016-07-31
충청남도 계룡시 상하수도사업소	계룡시 상하수도사업소	충청남도	계룡시	관공서	KT	Public WiFi Free	Nov-15	충청남도 계룡시 두마면 계백로 801길 28	충청남도 계룡시 두마면 왕대리 108	계룡시청	042-840-3463	36.25571199	127.2816589	2015-11-26
계룡시 종합운동장	계룡시 종합운동장	충청남도	계룡시	지역문화시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 엄사면 문화로 31	충청남도 계룡시 엄사면 유동리 295-1	계룡시청	042-840-3712	36.27305959	127.2341675	2015-11-26
계룡시공용주차장	계룡시공용주차장	충청남도	계룡시	교통시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 엄사면 엄사중앙로 98	충청남도 계룡시 엄사면 엄사리 182-1	계룡시청	042-840-2152	36.289315	127.2424268	2015-11-26
계룡시드림스타트	계룡시드림스타트	충청남도	계룡시	서민·복지시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 엄사면 번영로 40	충청남도 계룡시 엄사면 엄사리 189-3	계룡시청	042-840-2152	36.2889401	127.2409548	2015-11-26
계룡시민체육관	계룡시민체육관	충청남도	계룡시	지역문화시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 엄사면 계백로 2935	충청남도 계룡시 엄사면 유동리 269-1	계룡시청	042-840-2152	36.27013402	127.233402	2015-11-26
계룡시민체육관 내부	계룡시민체육관	충청남도	계룡시	지역문화시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 엄사면 계백로 2935	충청남도 계룡시 엄사면 유동리 269-1	계룡시청	042-840-2152	36.269785	127.2333	2015-11-26
계룡시보훈회관	계룡시보훈회관	충청남도	계룡시	서민·복지시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 엄사면 번영로 73-11	충청남도 계룡시 엄사면 엄사리 327	계룡시청	042-840-2152	36.287555	127.237605	2015-11-26
계룡시예술의전당	계룡시예술의전당	충청남도	계룡시	지역문화시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 엄사면 문화로 31	충청남도 계룡시 엄사면 유동리 292	계룡시청	042-840-2152	36.27224351	127.2330388	2015-11-26
계룡시청	계룡시청	충청남도	계룡시	관공서	KT	Public WiFi Free	Nov-15	충청남도 계룡시 장안로46	충청남도 계룡시 금암동 10	계룡시청	042-840-2152	36.27472459	127.2486499	2015-11-26
계룡우체국	계룡우체국	충청남도	계룡시	관공서	KT	Public WiFi Free	Nov-15	충청남도 계룡시 두마면 사계로 184	충청남도 계룡시 두마면 왕대리 80	계룡시청	042-840-2152	36.2599451	127.2751131	2015-11-26
금암동사무소	금암동사무소	충청남도	계룡시	관공서	KT	Public WiFi Free	Nov-15	충청남도 계룡시 장안1길 28	충청남도 계룡시 금암동 180-1	계룡시청	042-840-3013	36.27274688	127.2462798	2015-11-26
계룡시	금암동주민자치센터	충청남도	계룡시	관공서	KT	Public WiFi Free	Nov-15	충청남도 계룡시 장안1길 28	충청남도 계룡시 금암동 180-1	계룡시청	042-840-3013	36.2727675	127.2462992	2015-11-26
노인복지회관	노인복지회관	충청남도	계룡시	서민·복지시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 금암로 182	충청남도 계룡시 금암동 56	계룡시청	042-840-2152	36.27249627	127.2591133	2015-11-26
다문화가정협회계룡시지회	다문화가정협회계룡시지회	충청남도	계룡시	서민·복지시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 엄사면 번영11길 10-16	충청남도 계룡시 엄사면 엄사리 357-3	계룡시청	042-840-2152	36.28743132	127.2325407	2015-11-26
대한노인회계룡시지회	대한노인회계룡시지회	충청남도	계룡시	서민·복지시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 금암로 127	충청남도 계룡시 금암동 16-1	계룡시청	042-840-2152	36.27567861	127.2560743	2015-11-26
도원울타리지역아동센터	도원울타리지역아동센터	충청남도	계룡시	서민·복지시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 엄사면 번영11길 4-9	충청남도 계룡시 엄사면 엄사리 357-8	계룡시청	042-840-2152	36.2873149	127.2321435	2015-11-26
두마면사무소 민원인실	두마면사무소 민원인실	충청남도	계룡시	관공서	KT	Public WiFi Free	Nov-15	충청남도 계룡시 두마면 팥거리 2길 14	충청남도 계룡시 두마면 두계리 78-7	계룡시청	042-840-2152	36.2668478	127.2729129	2015-11-26
세화주택	세화주택	충청남도	계룡시	기타	KT	Public WiFi Free	Nov-15	충청남도 계룡시 두마면 입암길 40-3	충청남도 계룡시 두마면 입암리 29	계룡시청	042-840-2152	36.25201231	127.2680536	2015-11-26
시민정보화교육장	시민정보화교육장	충청남도	계룡시	지역문화시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 엄사면 문화로 31	충청남도 계룡시 엄사면 유동리 457	계룡시청	042-840-2152	36.272797	127.234233	2015-11-26
신도안면 주민자치센터	신도안면 주민자치센터	충청남도	계룡시	관공서	KT	Public WiFi Free	Nov-15	충청남도 계룡시 신도안면 신도안2길 59	충청남도 계룡시 신도안면 남선리 957-8	계룡시청	042-840-2152	36.3003454	127.242218	2015-11-26
신도안면사무소	신도안면사무소	충청남도	계룡시	관공서	KT	Public WiFi Free	Nov-15	충청남도 계룡시 신도안면 신도안2길 59	충청남도 계룡시 신도안면 남선리 957-8	계룡시청	042-840-3212	36.30034954	127.242225	2015-11-26
신도안보건지소	신도안보건지소	충청남도	계룡시	서민·복지시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 신도안면 신도안2길 61	충청남도 계룡시 신도안면 남선리 957-14	계룡시청	042-840-3591	36.3006943	127.2422137	2015-11-26
양정시외버스정류장	양정시외버스정류장	충청남도	계룡시	교통시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 엄사면 계백로 3107	충청남도 계룡시 엄사면 엄사리 207-2	계룡시청	042-840-2152	36.28238344	127.2422362	2015-11-26
엄사 주민자치센터	엄사 주민자치센터	충청남도	계룡시	관공서	KT	Public WiFi Free	Nov-15	충청남도 계룡시 엄사면 번영로 47	충청남도 계룡시 엄사면 엄사리 278-3	계룡시청	042-840-3114	36.28859199	127.2398732	2015-11-26
엄사도서관	엄사도서관	충청남도	계룡시	지역문화시설	KT	Public WiFi Free	Nov-15	충청남도 계룡시 엄사면 7길 17	충청남도 계룡시 엄사면 엄사리 331	계룡시청	042-840-3662	36.2870029	127.2379272	2015-11-26
엄사면 민원인실	엄사면 민원인실	충청남도	계룡시	관공서	KT	Public WiFi Free	Dec-15	충청남도 계룡시 엄사면 번영로 47	충청남도 계룡시 엄사면 엄사리 278-3	계룡시청	042-840-3132	36.2885788	127.2398659	2015-11-26
엄사면사무소	엄사면사무소	충청남도	계룡시	관공서	KT	Public WiFi Free	Dec-15	충청남도 계룡시 엄사면 번영로 47	충청남도 계룡시 엄사면 엄사리 278-3	계룡시청	042-840-3114	36.28859199	127.2398732	2015-11-26
엄사문화쉼터	엄사문화쉼터	충청남도	계룡시	지역문화시설	KT	Public WiFi Free	Dec-15	충청남도 계룡시 엄사면 엄사중앙로 101	충청남도 계룡시 엄사면 엄사리 182-5	계룡시청	042-840-2152	36.288558	127.242002	2015-11-26
청소년상담복지센터	청소년상담복지센터	충청남도	계룡시	서민·복지시설	KT	Public WiFi Free	Dec-15	충청남도 계룡시 엄사면 문화로 31	충청남도 계룡시 엄사면 유동리 295-1	계룡시청	042-840-2152	36.27305959	127.2341675	2015-11-26
왕정동사무소	왕정동사무소	전라북도	남원시	관공서	KT	NESPOT		전라북도 남원시 성황단길 7	전라북도 남원시 왕정동 86	전라북도 남원시청	063-620-6220	35.408221	127.369714	2016-09-02
항교동사무소	항교동사무소	전라북도	남원시	관공서	KT	NESPOT		전라북도 남원시 붕맛1길 10	전라북도 남원시 항교동 324-2	전라북도 남원시청	063-620-6220	35.417172	127.380795	2016-09-02
금산군청	민원실	충청남도	금산군	관공서	KT			충청남도 금산군 금산읍 군청길 13	충청남도 금산군 금산읍 상리 25-1	충청남도 금산군청	041-750-2251	36.1087108	127.4876651	2015-10-01
금산군의회	1층 로비	충청남도	금산군	관공서	KT			충청남도 금산군 금산읍 군청5길 53	충청남도 금산군 금산읍 상리 23-4	충청남도 금산군청	041-750-2251	36.1092207	127.4897222	2015-10-01
금산읍사무소	민원실	충청남도	금산군	관공서	KT			충청남도 금산군 금산읍 비호로 69	충청남도 금산군 금산읍 상리 38-2	충청남도 금산군청	041-750-2251	36.107178	127.490685	2015-10-01
남일면사무소	민원실	충청남도	금산군	관공서	KT			충청남도 금산군 남일면 봉황로 84	충청남도 금산군 남일면 초현리 308-2	충청남도 금산군청	041-750-2251	36.0427064	127.5045444	2015-10-01
남이면사무소	민원실	충청남도	금산군	관공서	KT			충청남도 금산군 남이면 휴양림로 299	충청남도 금산군 남이면 하금리 297-6	충청남도 금산군청	041-750-2251	36.045329	127.4367263	2015-10-01
진산면사무소	민원실	충청남도	금산군	관공서	KT			충청남도 금산군 진산면 읍내로 69	충청남도 금산군 진산면 읍내리 600-1	충청남도 금산군청	041-750-2251	36.1442566	127.3702891	2015-10-01
복수면사무소	민원실	충청남도	금산군	관공서	KT			충청남도 금산군 복수면 복수로 150	충청남도 금산군 복수면 곡남리 135-1	충청남도 금산군청	041-750-2251	36.1665365	127.3984256	2015-10-01
추부면사무소	민원실	충청남도	금산군	관공서	KT			충청남도 금산군추부면 서대산로 93	충청남도 금산군 추부면 마전리 100-38	충청남도 금산군청	041-750-2251	36.1949668	127.4760269	2015-10-01
금산군보건소	민원실	충청남도	금산군	관공서	KT			충청남도 금산군 금산읍 금산로 1559	충청남도 금산군 금산읍 중도리 203-22	충청남도 금산군청	041-750-2251	36.1038468	127.4956108	2015-10-01
도통동사무소	도통동사무소	전라북도	남원시	관공서	KT	NESPOT		전라북도 남원시 역재3길 8	전라북도 남원시 도통동 554	전라북도 남원시청	063-620-6220	35.419751	127.400252	2016-09-02
금산시외버스터미널	대기실	충청남도	금산군	교통시설	KT			충청남도 금산군 금산읍 후곤천길 77	충청남도 금산군 금산읍 상리 34 - 10	충청남도 금산군청	041-750-2251	36.1053738	127.4907256	2015-10-01
금산인삼국제시장	매장내	충청남도	금산군	기타	KT			충청남도 금산군 금산읍 인삼약초로45	충청남도 금산군 금산읍 중도리 9-5	충청남도 금산군청	041-750-2251	36.1014161	127.4975431	2015-10-01
마전시장	시장내	충청남도	금산군	기타	KT			충청남도 충남 금산군 추부면 하마전로 9	충청남도 금산군 추부면 마전리 418	충청남도 금산군청	041-750-2251	36.1901435	127.4589754	2015-10-01
금산인삼쇼핑센터	매장내	충청남도	금산군	기타	KT			충청남도 금산군 금산읍 인삼광장로 47	충청남도 금산군 금산읍 중도리 7-1	충청남도 금산군청	041-750-2251	36.101428	127.4901337	2015-10-01
금산인삼약초시장사거리(제원방향)	광장	충청남도	금산군	기타	KT			충청남도 금산군 금산읍 중도리 4-8	충청남도 금산군 금산읍 중도리 4-8	충청남도 금산군청	041-750-2251	36.1013191	127.4908063	2015-10-01
청소년미래센터	1층 로비	충청남도	금산군	지역문화시설	KT			충청남도 금산군 금산읍 인삼로 17	충청남도 금산군 금산읍 아인리 28-3	충청남도 금산군청	041-750-2251	36.1042891	127.4836844	2015-10-01
금산문화의집	1층 로비	충청남도	금산군	지역문화시설	KT			충청남도 금산군 금산읍 방아동4길 17	충청남도 금산군 금산읍 하옥리 291-3	충청남도 금산군청	041-750-2251	36.0975473	127.4916323	2015-10-01
추부문화의집	1층 로비	충청남도	금산군	지역문화시설	KT			충청남도 금산군 추부면 하마전로 31	충청남도 금산군 추부면 마전리 420-8	충청남도 금산군청	041-750-2251	36.1909283	127.4700975	2015-10-01
인삼랜드 휴게소(하)	광장	충청남도	금산군	기타	KT			충청남도 금산군 군북면 어필각로 300	충청남도 금산군 군북면 외부리 718	충청남도 금산군청	041-750-2251	36.1526406	127.4964802	2015-10-01
인삼골오토캠핑장	캠핑장내	충청남도	금산군	관광	KT			충청남도 금산군 제원면 달고개길 113	충청남도 금산군 제원면 화리 216-2	충청남도 금산군청	041-750-2892	36.0887304	127.5874732	2015-10-01
산림문화타운	"1,2,3 캠핑장"	충청남도	금산군	관광	KT			충청남도 금산군 남이면 느티골길 200	충청남도 금산군 남이면 건천리 472	충청남도 금산군청	041-750-3431	36.0612288	127.3733401	2015-10-01
주민알림(금산초 앞)	광장	충청남도	금산군	기타	KT				충청남도 금산군 금산읍 상리 178-16	충청남도 금산군청	041-750-2251	36.1047233	127.4801458	2015-10-01
주민알림(농협 옆)	광장	충청남도	금산군	기타	KT				충청남도 금산군 금산읍 중도리 374-1	충청남도 금산군청	041-750-2251	36.1027716	127.4823908	2015-10-01
무주반딧불장터	장터내	전라북도	무주군	서민·복지시설	KT		Sep-14	전라북도 무주군 무주읍 장터로 2	전라북도 무주군 무주읍 읍내리 1152	전라북도 무주군청	063-320-2309	36.0050138	127.654136	2015-09-30
무풍대덕산장터	장터내	전라북도	무주군	서민·복지시설	KT		Sep-14	전라북도 무주군 무풍면 현내로 213	전라북도 무주군 무풍면 현내리 259-5	전라북도 무주군청	063-320-2309	35.9680406	127.8489438	2015-09-30
설천삼도봉장터	장터내	전라북도	무주군	서민·복지시설	KT		Oct-14	전라북도 무주군 설천면 삼도봉로 11	전라북도 무주군 설천면 소천리 904-29	전라북도 무주군청	063-320-2309	36.0100081	127.7882378	2015-09-30
안성덕유산장터	장터내	전라북도	무주군	서민·복지시설	KT		Oct-14	전라북도 무주군 안성면 칠연로 38	전라북도 무주군 안성면 장기리 1511-6	전라북도 무주군청	063-320-2309	35.8661205	127.6535573	2015-09-30
하은의집	사무실	전라북도	무주군	서민·복지시설	KT		Sep-14	전라북도 무주군 부남면 상평당길 41	전라북도 무주군 부남면 가당리 1768	전라북도 무주군청	063-320-2309	36.0231487	127.5546509	2015-09-30
합천읍	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 합천읍 중앙로 61	경상남도 합천군 합천읍 합천리 789	경상남도 합천군청	055-930-3082	35.5659728	128.1578639	2016-06-30
봉산면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 봉산면 김봉길 17	경상남도 합천군 봉산면 김봉리 343-5	경상남도 합천군청	055-930-3082	35.6262247	128.0417813	2016-06-30
묘산면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 묘산면 묘산로 173-1	경상남도 합천군 묘산면 산제리 37-3	경상남도 합천군청	055-930-3082	35.6584796	128.1133156	2016-06-30
가야면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 가야면 가야시장로 92	경상남도 합천군 합천읍 가야면 야천리 465-5	경상남도 합천군청	055-930-3082	35.762683	128.139463	2016-06-30
야로면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 야로면 향교길 20	경상남도 합천군 야로면 구정리 290-1	경상남도 합천군청	055-930-3082	35.705251	128.167737	2016-06-30
율곡면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 율곡면 영전3길 26	경상남도 합천군 율곡면 영전리 455-1	경상남도 합천군청	055-930-3082	35.5724584	128.2179463	2016-06-30
초계면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 초계면 초계중앙로 45	경상남도 합천군 초계면 초계리 85-1	경상남도 합천군청	055-930-3082	35.560008	128.265288	2016-06-30
쌍책면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 쌍책면 성산큰길 48	경상남도 합천군 쌍책면 성산리 602	경상남도 합천군청	055-930-3082	35.5759321	128.2822394	2016-06-30
덕곡면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 덕곡면 율지2길 11	경상남도 합천군 덕곡면 율지리 143-2	경상남도 합천군청	055-930-3082	35.6152045	128.359067	2016-06-30
청덕면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 청덕면 동부로 1754	경상남도 합천군 청덕면 두곡리 347-1	경상남도 합천군청	055-930-3082	35.5593543	128.3217522	2016-06-30
적중면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 적중면 적중로 98	경상남도 합천군 적중면 상부리 19-1	경상남도 합천군청	055-930-3082	35.547575	128.278562	2016-06-30
대양면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 대양면 대한로 5	경상남도 합천군 대양면 덕정리 870-3	경상남도 합천군청	055-930-3082	35.5165646	128.1745013	2016-06-30
쌍백면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 쌍백면 쌍백중앙로 63	경상남도 합천군 쌍백면 평구리 523-1	경상남도 합천군청	055-930-3082	35.441626	128.145475	2016-06-30
삼가면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 삼가면 삼가중앙2길 12-8	경상남도 합천군 삼가면 금리 62-6	경상남도 합천군청	055-930-3082	35.41444	128.12185	2016-06-30
가회면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 가회면 황매산로 52	경상남도 합천군 가회면 덕촌리 385-2	경상남도 합천군청	055-930-3082	35.4351632	128.0336541	2016-06-30
대병면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 합천군 대병면 신성동길 23	경상남도 합천군 대병면 회양리 896-1	경상남도 합천군청	055-930-3082	35.5212013	128.0142536	2016-06-30
용주면	민원실	경상남도	합천군	관공서	KT	Smart Hapcheon	2016-01-01	경상남도 용주면 황계폭포로 1154	경상남도 합천군 용주면 용지리 268-1	경상남도 합천군청	055-930-3082	35.5406754	128.1133187	2016-06-30
청소년문화의집	복도	경상남도	합천군	편의시설	KT	public WiFi	2016-01-01	경상남도 합천군 합천읍 중앙로 2길 15	경상남도 합천군 합천읍 합천리 705-5	경상남도 합천군청	055-930-3082	35.5648814	128.1599887	2016-06-30
남원시청	남원시청	전라북도	남원시	관공서	KT	NESPOT		전라북도 남원시 시청로 60	전라북도 남원시 도통동 518	전라북도 남원시청	063-620-6220	36.416581	127.390461	2016-09-02
무풍보건지소	진료실	전라북도	무주군	서민·복지시설	KT		Sep-14	전라북도 무주군 무풍면 현내로 234	전라북도 무주군 무풍면 현내리 313-11	전라북도 무주군청	063-320-2309	35.9689394	127.8526444	2015-09-30
